,Datetime,open,high,low,close
1692,2022-12-05T06:00:00.000Z,1298.4,1298.4,1295.7,1295.7
1693,2022-12-05T05:00:00.000Z,1302.4,1302.7,1295.7,1297
1694,2022-12-05T04:00:00.000Z,1289.4,1301.3,1289.4,1301.3
1695,2022-12-05T03:00:00.000Z,1294.1,1297.9,1293.7,1293.7
1696,2022-12-05T02:00:00.000Z,1293,1293,1292.9,1292.9
1697,2022-12-05T01:00:00.000Z,1287,1288.9,1286.7,1288.9
1698,2022-12-05T00:00:00.000Z,1276.7,1294.1,1276.5,1290.3
1699,2022-12-07T00:00:00.000Z,1270.6,1274.1,1270.6,1274.1
1700,2022-12-06T23:00:00.000Z,1259.1,1272,1258.6,1271.1
1701,2022-12-06T22:00:00.000Z,1255.8,1255.8,1252.8,1255.2
1702,2022-12-06T21:00:00.000Z,1254,1255.4,1253,1255.4
1703,2022-12-06T20:00:00.000Z,1246.9,1246.9,1246.9,1246.9
1704,2022-12-06T19:00:00.000Z,1243.9,1246.9,1243.9,1246.9
1705,2022-12-06T18:00:00.000Z,1247.4,1250.4,1247.4,1250.4
1706,2022-12-06T17:00:00.000Z,1256.7,1256.7,1251.7,1251.7
1707,2022-12-06T16:00:00.000Z,1254.4,1254.4,1254.4,1254.4
1708,2022-12-06T15:00:00.000Z,1254.8,1254.8,1254.8,1254.8
1709,2022-12-06T14:00:00.000Z,1254.1,1258.8,1249.1,1250.3
1710,2022-12-06T13:00:00.000Z,1261.4,1261.4,1257.1,1257.1
1711,2022-12-06T12:00:00.000Z,1257.7,1260.3,1257.2,1259.5
1712,2022-12-06T11:00:00.000Z,1253.3,1257.4,1246.6,1257.4
1713,2022-12-06T10:00:00.000Z,1254.7,1257.2,1249.8,1252
1714,2022-12-06T09:00:00.000Z,1261.6,1261.6,1254.8,1254.8
1715,2022-12-06T08:00:00.000Z,1258.5,1258.5,1254.9,1258.4
1716,2022-12-06T07:00:00.000Z,1261.8,1261.9,1257.5,1258.7
1717,2022-12-06T06:00:00.000Z,1258.3,1263.1,1258.3,1260.8
1718,2022-12-06T05:00:00.000Z,1262.2,1262.2,1262.2,1262.2
1719,2022-12-06T04:00:00.000Z,1262.6,1262.7,1259.7,1259.7
1720,2022-12-06T03:00:00.000Z,1265,1267.3,1262.9,1263.5
1721,2022-12-06T02:00:00.000Z,1266,1266,1264.3,1264.3
1722,2022-12-06T01:00:00.000Z,1265.9,1268.6,1264.1,1264.1
1723,2022-12-06T00:00:00.000Z,1261,1265,1259.4,1265
1724,2022-12-08T00:00:00.000Z,1232.5,1235.3,1229.8,1230.2
1725,2022-12-07T23:00:00.000Z,1229.7,1235,1229.7,1231.9
1726,2022-12-07T22:00:00.000Z,1229.8,1230,1225.5,1227.7
1727,2022-12-07T21:00:00.000Z,1233.1,1233.1,1229.6,1231
1728,2022-12-07T20:00:00.000Z,1231.2,1232.2,1231.2,1232.2
1729,2022-12-07T19:00:00.000Z,1229.3,1233.1,1228.4,1230.3
1730,2022-12-07T18:00:00.000Z,1235.2,1235.2,1232.6,1233.1
1731,2022-12-07T17:00:00.000Z,1227.5,1229.4,1227.5,1227.5
1732,2022-12-07T16:00:00.000Z,1232.9,1232.9,1232,1232
1733,2022-12-07T15:00:00.000Z,1236,1236,1233.3,1233.3
1734,2022-12-07T14:00:00.000Z,1232.8,1238,1232.8,1238
1735,2022-12-07T13:00:00.000Z,1227.9,1231.7,1227.9,1231.3
1736,2022-12-07T12:00:00.000Z,1223.4,1223.4,1222.9,1222.9
1737,2022-12-07T11:00:00.000Z,1227.2,1229.8,1225.4,1225.9
1738,2022-12-07T10:00:00.000Z,1229.1,1229.3,1226.6,1226.6
1739,2022-12-07T09:00:00.000Z,1229.8,1230,1227.8,1229.9
1740,2022-12-07T08:00:00.000Z,1222.4,1228.7,1220.9,1227.2
1741,2022-12-07T07:00:00.000Z,1250.4,1251.2,1223.1,1225.2
1742,2022-12-07T06:00:00.000Z,1255,1255,1250.3,1250.3
1743,2022-12-07T05:00:00.000Z,1263.2,1263.2,1263.2,1263.2
1744,2022-12-07T04:00:00.000Z,1264.5,1264.5,1260.1,1263.2
1745,2022-12-07T03:00:00.000Z,1260.1,1263.2,1260.1,1260.6
1746,2022-12-07T02:00:00.000Z,1265.8,1266.5,1263.1,1266.4
1747,2022-12-07T01:00:00.000Z,1263.7,1265.7,1263.7,1265.7
1748,2022-12-07T00:00:00.000Z,1270.6,1274.1,1270.6,1274.1
1749,2022-12-09T00:00:00.000Z,1280,1280,1274.3,1274.3
1750,2022-12-08T23:00:00.000Z,1282.1,1282.1,1279.2,1279.2
1751,2022-12-08T22:00:00.000Z,1279,1284.8,1279,1284.5
1752,2022-12-08T21:00:00.000Z,1278.7,1278.7,1276.5,1278.7
1753,2022-12-08T20:00:00.000Z,1278.2,1278.6,1269.8,1269.8
1754,2022-12-08T19:00:00.000Z,1287.8,1289.5,1279.2,1283
1755,2022-12-08T18:00:00.000Z,1255.1,1287.8,1251.7,1287.1
1756,2022-12-08T17:00:00.000Z,1249.1,1256,1247.9,1254.5
1757,2022-12-08T16:00:00.000Z,1250.1,1252.3,1250.1,1252.3
1758,2022-12-08T15:00:00.000Z,1246.8,1252.5,1246.8,1251.1
1759,2022-12-08T14:00:00.000Z,1243.4,1246.6,1242.8,1246.6
1760,2022-12-08T13:00:00.000Z,1240.2,1243.1,1239.1,1242.4
1761,2022-12-08T12:00:00.000Z,1239.8,1243.4,1237.8,1237.8
1762,2022-12-08T11:00:00.000Z,1233,1240.8,1232.9,1238.7
1763,2022-12-08T10:00:00.000Z,1235.3,1235.3,1235.3,1235.3
1764,2022-12-08T09:00:00.000Z,1234.8,1235.1,1229.6,1231.3
1765,2022-12-08T08:00:00.000Z,1233.8,1234.6,1231.4,1233.1
1766,2022-12-08T07:00:00.000Z,1234.3,1234.4,1231.6,1231.6
1767,2022-12-08T06:00:00.000Z,1227,1229.9,1224.4,1229.9
1768,2022-12-08T05:00:00.000Z,1227.7,1227.7,1227.1,1227.1
1769,2022-12-08T04:00:00.000Z,1233.3,1233.3,1226,1229.1
1770,2022-12-08T03:00:00.000Z,1233.5,1233.5,1233.3,1233.3
1771,2022-12-08T02:00:00.000Z,1228.2,1236,1228.2,1234
1772,2022-12-08T01:00:00.000Z,1228.7,1229.1,1223.1,1225.1
1773,2022-12-08T00:00:00.000Z,1232.5,1235.3,1229.8,1230.2
1774,2022-12-10T00:00:00.000Z,1261.3,1263.9,1261,1261
1775,2022-12-09T23:00:00.000Z,1262.6,1264.8,1262.6,1264.8
1776,2022-12-09T22:00:00.000Z,1262.1,1263.5,1260.7,1260.7
1777,2022-12-09T21:00:00.000Z,1259.3,1259.3,1258.4,1258.4
1778,2022-12-09T20:00:00.000Z,1269.4,1269.4,1269.4,1269.4
1779,2022-12-09T19:00:00.000Z,1269.4,1269.4,1269.4,1269.4
1780,2022-12-09T18:00:00.000Z,1272.2,1272.2,1267.7,1267.7
1781,2022-12-09T17:00:00.000Z,1273.6,1273.6,1272.9,1272.9
1782,2022-12-09T16:00:00.000Z,1277.5,1277.5,1274,1275.8
1783,2022-12-09T15:00:00.000Z,1273,1275,1272.8,1274.3
1784,2022-12-09T14:00:00.000Z,1272.7,1274.3,1268.3,1272.8
1785,2022-12-09T13:00:00.000Z,1282.4,1282.4,1266.8,1277.5
1786,2022-12-09T12:00:00.000Z,1288,1291.9,1281.5,1281.5
1787,2022-12-09T11:00:00.000Z,1288,1288.4,1287.9,1288.4
1788,2022-12-09T10:00:00.000Z,1287.2,1287.2,1284,1284
1789,2022-12-09T09:00:00.000Z,1285.7,1285.7,1285.7,1285.7
1790,2022-12-09T08:00:00.000Z,1281.5,1281.5,1277.4,1278.4
1791,2022-12-09T07:00:00.000Z,1277.6,1283.6,1277.6,1283.6
1792,2022-12-09T06:00:00.000Z,1280,1280,1276.1,1279.7
1793,2022-12-09T05:00:00.000Z,1283.7,1283.7,1281.7,1282.1
1794,2022-12-09T04:00:00.000Z,1282.5,1284.5,1280,1280
1795,2022-12-09T03:00:00.000Z,1278.4,1278.4,1278.4,1278.4
1796,2022-12-09T02:00:00.000Z,1283.4,1283.7,1278.4,1278.4
1797,2022-12-09T01:00:00.000Z,1275.4,1286.2,1275.4,1286.2
1798,2022-12-09T00:00:00.000Z,1280,1280,1274.3,1274.3
1799,2022-12-11T00:00:00.000Z,1267,1267,1266.6,1266.6
1800,2022-12-10T23:00:00.000Z,1270.8,1270.8,1264.6,1264.6
1801,2022-12-10T22:00:00.000Z,1268.6,1268.6,1267.7,1267.7
1802,2022-12-10T21:00:00.000Z,1273,1273,1273,1273
1803,2022-12-10T20:00:00.000Z,1270.6,1272.4,1270.6,1272.3
1804,2022-12-10T19:00:00.000Z,1271.9,1271.9,1271.9,1271.9
1805,2022-12-10T18:00:00.000Z,1270.7,1270.7,1270.7,1270.7
1806,2022-12-10T17:00:00.000Z,1270.7,1270.7,1270.7,1270.7
1807,2022-12-10T16:00:00.000Z,1278.4,1278.4,1273.5,1275.9
1808,2022-12-10T15:00:00.000Z,1271.2,1275,1271.2,1275
1809,2022-12-10T14:00:00.000Z,1265.7,1271.5,1265.7,1269.7
1810,2022-12-10T13:00:00.000Z,1263.3,1266.2,1263.2,1266.2
1811,2022-12-10T12:00:00.000Z,1266.9,1267.8,1264.6,1265.2
1812,2022-12-10T11:00:00.000Z,1265.7,1266.8,1265.7,1266.8
1813,2022-12-10T10:00:00.000Z,1263.3,1263.3,1263.3,1263.3
1814,2022-12-10T09:00:00.000Z,1264,1264,1261.9,1261.9
1815,2022-12-10T08:00:00.000Z,1265.8,1265.8,1265.8,1265.8
1816,2022-12-10T07:00:00.000Z,1263.4,1266.6,1263.3,1265.8
1817,2022-12-10T06:00:00.000Z,1262.4,1262.4,1262.4,1262.4
1818,2022-12-10T05:00:00.000Z,1262.4,1262.4,1262.4,1262.4
1819,2022-12-10T04:00:00.000Z,1262.4,1262.4,1262.4,1262.4
1820,2022-12-10T03:00:00.000Z,1263.1,1264.4,1262.4,1262.4
1821,2022-12-10T02:00:00.000Z,1267.4,1267.4,1267.4,1267.4
1822,2022-12-10T01:00:00.000Z,1262.7,1267.7,1262.7,1267.4
1823,2022-12-10T00:00:00.000Z,1261.3,1263.9,1261,1261
1824,2022-12-12T00:00:00.000Z,1261.7,1261.7,1253.2,1253.2
1825,2022-12-11T23:00:00.000Z,1264.7,1264.7,1260.9,1260.9
1826,2022-12-11T22:00:00.000Z,1264.9,1265.8,1257.3,1262.7
1827,2022-12-11T21:00:00.000Z,1265.8,1266.3,1265,1266.3
1828,2022-12-11T20:00:00.000Z,1272.9,1272.9,1266.7,1266.7
1829,2022-12-11T19:00:00.000Z,1280.4,1281.1,1271.2,1273.1
1830,2022-12-11T18:00:00.000Z,1274.9,1277.2,1272.3,1277.2
1831,2022-12-11T17:00:00.000Z,1272.2,1274.6,1272.2,1274.6
1832,2022-12-11T16:00:00.000Z,1270.8,1270.8,1270.8,1270.8
1833,2022-12-11T15:00:00.000Z,1270.6,1274,1270.1,1274
1834,2022-12-11T14:00:00.000Z,1270.1,1271.6,1268.1,1271.6
1835,2022-12-11T13:00:00.000Z,1275.4,1275.4,1275,1275
1836,2022-12-11T12:00:00.000Z,1271.6,1272.4,1271.6,1272.4
1837,2022-12-11T11:00:00.000Z,1271.9,1272.3,1269.6,1272.2
1838,2022-12-11T10:00:00.000Z,1272.4,1272.4,1271.3,1271.3
1839,2022-12-11T09:00:00.000Z,1273,1274.1,1273,1273.1
1840,2022-12-11T08:00:00.000Z,1276.3,1276.6,1275.6,1276.6
1841,2022-12-11T07:00:00.000Z,1274.8,1274.8,1274.8,1274.8
1842,2022-12-11T06:00:00.000Z,1274.8,1274.8,1274.8,1274.8
1843,2022-12-11T05:00:00.000Z,1274.3,1274.7,1273.5,1273.5
1844,2022-12-11T04:00:00.000Z,1272,1272,1272,1272
1845,2022-12-11T03:00:00.000Z,1270.7,1273.1,1270.6,1270.6
1846,2022-12-11T02:00:00.000Z,1271.1,1271.1,1268.4,1269.1
1847,2022-12-11T01:00:00.000Z,1270,1270,1270,1270
1848,2022-12-11T00:00:00.000Z,1267,1267,1266.6,1266.6
1849,2022-12-13T00:00:00.000Z,1276.1,1276.1,1270.4,1271
1850,2022-12-12T23:00:00.000Z,1275.8,1276.8,1273.3,1276.2
1851,2022-12-12T22:00:00.000Z,1272.3,1276.4,1270.4,1270.4
1852,2022-12-12T21:00:00.000Z,1265.4,1276.2,1265.4,1276.2
1853,2022-12-12T20:00:00.000Z,1253.1,1263.9,1253.1,1263.9
1854,2022-12-12T19:00:00.000Z,1253.9,1254.5,1253,1253
1855,2022-12-12T18:00:00.000Z,1254.8,1254.8,1252.2,1252.2
1856,2022-12-12T17:00:00.000Z,1251.6,1252.5,1250,1251.6
1857,2022-12-12T16:00:00.000Z,1249.9,1252.3,1249.7,1251.2
1858,2022-12-12T15:00:00.000Z,1249.4,1251.7,1249.4,1251.7
1859,2022-12-12T14:00:00.000Z,1247.8,1254,1247.8,1254
1860,2022-12-12T13:00:00.000Z,1250.6,1251.4,1248.2,1251.4
1861,2022-12-12T12:00:00.000Z,1244.1,1244.1,1244.1,1244.1
1862,2022-12-12T11:00:00.000Z,1254.5,1254.5,1254.5,1254.5
1863,2022-12-12T10:00:00.000Z,1250.7,1257.6,1250.7,1256.2
1864,2022-12-12T09:00:00.000Z,1250.2,1252.5,1250.2,1252.5
1865,2022-12-12T08:00:00.000Z,1247.1,1247.1,1247.1,1247.1
1866,2022-12-12T07:00:00.000Z,1247.5,1248.6,1244.5,1248.6
1867,2022-12-12T06:00:00.000Z,1246.7,1247.2,1243.9,1247.2
1868,2022-12-12T05:00:00.000Z,1246.6,1246.6,1246.6,1246.6
1869,2022-12-12T04:00:00.000Z,1244,1245.8,1241.3,1244
1870,2022-12-12T03:00:00.000Z,1246.8,1246.8,1243,1243.3
1871,2022-12-12T02:00:00.000Z,1253.6,1253.6,1242.8,1244.1
1872,2022-12-12T01:00:00.000Z,1255.2,1257.3,1254.9,1257.3
1873,2022-12-12T00:00:00.000Z,1261.7,1261.7,1253.2,1253.2
1874,2022-12-14T00:00:00.000Z,1321.3,1326.3,1321.3,1326.3
1875,2022-12-13T23:00:00.000Z,1320.3,1322.3,1320.3,1322.3
1876,2022-12-13T22:00:00.000Z,1314.1,1318,1313,1318
1877,2022-12-13T21:00:00.000Z,1315.8,1321,1315.2,1315.2
1878,2022-12-13T20:00:00.000Z,1312.7,1317.9,1312.7,1316.3
1879,2022-12-13T19:00:00.000Z,1316.4,1319.4,1312.6,1319.4
1880,2022-12-13T18:00:00.000Z,1308.4,1318.4,1308.4,1316.4
1881,2022-12-13T17:00:00.000Z,1323.5,1324.3,1305,1305.2
1882,2022-12-13T16:00:00.000Z,1323.8,1326.5,1318.5,1318.5
1883,2022-12-13T15:00:00.000Z,1331,1335.7,1321.4,1321.4
1884,2022-12-13T14:00:00.000Z,1338,1343.7,1331.5,1332
1885,2022-12-13T13:00:00.000Z,1290.8,1341.9,1290.8,1335.4
1886,2022-12-13T12:00:00.000Z,1285.6,1293.5,1285.4,1290.1
1887,2022-12-13T11:00:00.000Z,1283.4,1288.4,1283.4,1287.8
1888,2022-12-13T10:00:00.000Z,1277.5,1284.3,1276.1,1279.3
1889,2022-12-13T09:00:00.000Z,1263.6,1279.6,1263.6,1279.6
1890,2022-12-13T08:00:00.000Z,1266.7,1267.4,1266.7,1267.4
1891,2022-12-13T07:00:00.000Z,1265.8,1265.9,1257.1,1264.9
1892,2022-12-13T06:00:00.000Z,1273.2,1273.2,1266.6,1266.6
1893,2022-12-13T05:00:00.000Z,1270,1274.4,1270,1272.4
1894,2022-12-13T04:00:00.000Z,1267.4,1272.6,1267.4,1272.6
1895,2022-12-13T03:00:00.000Z,1269.5,1271,1269.5,1270.1
1896,2022-12-13T02:00:00.000Z,1267.3,1269,1267.3,1269
1897,2022-12-13T01:00:00.000Z,1269.9,1269.9,1267.2,1267.2
1898,2022-12-13T00:00:00.000Z,1276.1,1276.1,1270.4,1271
1899,2022-12-15T00:00:00.000Z,1305.7,1305.9,1305.7,1305.9
1900,2022-12-14T23:00:00.000Z,1312.1,1312.1,1312.1,1312.1
1901,2022-12-14T22:00:00.000Z,1311.5,1312.7,1311.5,1312.1
1902,2022-12-14T21:00:00.000Z,1309.5,1311.7,1309.2,1309.7
1903,2022-12-14T20:00:00.000Z,1307.1,1316.3,1302.6,1305.5
1904,2022-12-14T19:00:00.000Z,1328.6,1333,1303.2,1308.7
1905,2022-12-14T18:00:00.000Z,1335.3,1347.3,1324.3,1328.6
1906,2022-12-14T17:00:00.000Z,1335.9,1337,1335,1335
1907,2022-12-14T16:00:00.000Z,1336.7,1340.6,1331.2,1339
1908,2022-12-14T15:00:00.000Z,1339.6,1339.6,1339.4,1339.4
1909,2022-12-14T14:00:00.000Z,1326.2,1338.7,1325.3,1338.7
1910,2022-12-14T13:00:00.000Z,1327.8,1329.4,1324.6,1328.3
1911,2022-12-14T12:00:00.000Z,1326.3,1331.6,1326.3,1329.3
1912,2022-12-14T11:00:00.000Z,1324.9,1326.3,1324.9,1326.3
1913,2022-12-14T10:00:00.000Z,1322.6,1323,1322.4,1322.8
1914,2022-12-14T09:00:00.000Z,1322.3,1322.3,1319.5,1319.5
1915,2022-12-14T08:00:00.000Z,1322,1324.1,1322,1324.1
1916,2022-12-14T07:00:00.000Z,1320,1324.7,1319.9,1323.6
1917,2022-12-14T06:00:00.000Z,1321.1,1323.3,1317.5,1322.4
1918,2022-12-14T05:00:00.000Z,1319.5,1320.2,1319.5,1320.2
1919,2022-12-14T04:00:00.000Z,1320.7,1320.7,1316.7,1319.1
1920,2022-12-14T03:00:00.000Z,1320.9,1323.8,1320.9,1323.8
1921,2022-12-14T02:00:00.000Z,1315.8,1316.7,1315.7,1316.5
1922,2022-12-14T01:00:00.000Z,1324.2,1324.2,1313.7,1322.2
1923,2022-12-14T00:00:00.000Z,1321.3,1326.3,1321.3,1326.3
1924,2022-12-16T00:00:00.000Z,1271.5,1271.5,1271.5,1271.5
1925,2022-12-15T23:00:00.000Z,1262.2,1262.2,1262.2,1262.2
1926,2022-12-15T22:00:00.000Z,1262.2,1262.2,1262.2,1262.2
1927,2022-12-15T21:00:00.000Z,1271.2,1271.2,1261.5,1265.4
1928,2022-12-15T20:00:00.000Z,1275.8,1275.8,1271.1,1271.2
1929,2022-12-15T19:00:00.000Z,1270.9,1271.5,1270.9,1271.5
1930,2022-12-15T18:00:00.000Z,1268,1269.1,1267,1267.4
1931,2022-12-15T17:00:00.000Z,1270.5,1270.5,1270.5,1270.5
1932,2022-12-15T16:00:00.000Z,1270.8,1271.9,1267.8,1267.8
1933,2022-12-15T15:00:00.000Z,1271.4,1272.9,1267.6,1267.6
1934,2022-12-15T14:00:00.000Z,1273.9,1274.1,1268.5,1268.5
1935,2022-12-15T13:00:00.000Z,1286,1286,1273.6,1273.6
1936,2022-12-15T12:00:00.000Z,1291.8,1291.8,1286.2,1286.2
1937,2022-12-15T11:00:00.000Z,1287.8,1287.8,1287.8,1287.8
1938,2022-12-15T10:00:00.000Z,1287.4,1287.8,1285.5,1287.8
1939,2022-12-15T09:00:00.000Z,1286,1286.1,1283.8,1284.6
1940,2022-12-15T08:00:00.000Z,1285.8,1286.5,1285.8,1286.5
1941,2022-12-15T07:00:00.000Z,1291.6,1291.6,1289,1289
1942,2022-12-15T06:00:00.000Z,1291.9,1291.9,1289,1289
1943,2022-12-15T05:00:00.000Z,1291.3,1291.6,1291.3,1291.6
1944,2022-12-15T04:00:00.000Z,1289.8,1290.3,1288.4,1289.5
1945,2022-12-15T03:00:00.000Z,1289.2,1289.2,1289.2,1289.2
1946,2022-12-15T02:00:00.000Z,1286.1,1289.2,1283.2,1289.2
1947,2022-12-15T01:00:00.000Z,1303.5,1303.5,1282.7,1283.6
1948,2022-12-15T00:00:00.000Z,1305.7,1305.9,1305.7,1305.9
1949,2022-12-17T00:00:00.000Z,1167.8,1177,1167.8,1172
1950,2022-12-16T23:00:00.000Z,1179.8,1179.8,1157.1,1163.8
1951,2022-12-16T22:00:00.000Z,1195.9,1196,1178.4,1178.8
1952,2022-12-16T21:00:00.000Z,1203.4,1203.4,1194.2,1194.2
1953,2022-12-16T20:00:00.000Z,1200.8,1209,1200.8,1209
1954,2022-12-16T19:00:00.000Z,1194.5,1202,1194.5,1201.1
1955,2022-12-16T18:00:00.000Z,1193.7,1197.9,1193.7,1195.5
1956,2022-12-16T17:00:00.000Z,1189,1194.6,1189,1192.1
1957,2022-12-16T16:00:00.000Z,1201.9,1201.9,1186.1,1187.8
1958,2022-12-16T15:00:00.000Z,1212.3,1212.3,1201.4,1201.8
1959,2022-12-16T14:00:00.000Z,1208.4,1217.3,1201.1,1217.2
1960,2022-12-16T13:00:00.000Z,1210.1,1211.8,1208.2,1208.9
1961,2022-12-16T12:00:00.000Z,1210.9,1213.3,1209.7,1213.3
1962,2022-12-16T11:00:00.000Z,1210.1,1214.3,1209.6,1213.4
1963,2022-12-16T10:00:00.000Z,1208.6,1213,1207.8,1208.9
1964,2022-12-16T09:00:00.000Z,1245,1245,1209,1213.1
1965,2022-12-16T08:00:00.000Z,1277.6,1277.6,1245.3,1246.4
1966,2022-12-16T07:00:00.000Z,1273.7,1278.3,1273.7,1277
1967,2022-12-16T06:00:00.000Z,1270,1271.6,1268.5,1271.6
1968,2022-12-16T05:00:00.000Z,1270.2,1271.2,1267.1,1271.2
1969,2022-12-16T04:00:00.000Z,1269.8,1271.9,1269.4,1270.6
1970,2022-12-16T03:00:00.000Z,1271.2,1272.5,1271.2,1271.4
1971,2022-12-16T02:00:00.000Z,1267.9,1270.4,1267.8,1270.4
1972,2022-12-16T01:00:00.000Z,1271.5,1271.5,1271.5,1271.5
1973,2022-12-16T00:00:00.000Z,1271.5,1271.5,1271.5,1271.5
1974,2022-12-18T00:00:00.000Z,1185.4,1185.4,1185.4,1185.4
1975,2022-12-17T23:00:00.000Z,1186,1190.3,1184.7,1190
1976,2022-12-17T22:00:00.000Z,1184.9,1186.1,1184.9,1186
1977,2022-12-17T21:00:00.000Z,1179.5,1181.3,1179.5,1181.3
1978,2022-12-17T20:00:00.000Z,1178.4,1178.6,1176.5,1176.5
1979,2022-12-17T19:00:00.000Z,1178.1,1178.1,1175.6,1175.7
1980,2022-12-17T18:00:00.000Z,1175.1,1179.9,1175,1179.7
1981,2022-12-17T17:00:00.000Z,1175.3,1175.3,1173.5,1174.3
1982,2022-12-17T16:00:00.000Z,1179.2,1179.6,1176.8,1176.8
1983,2022-12-17T15:00:00.000Z,1177.1,1181.4,1176.8,1181.4
1984,2022-12-17T14:00:00.000Z,1180.4,1181.9,1180.3,1181.9
1985,2022-12-17T13:00:00.000Z,1178.5,1178.5,1176.8,1177.3
1986,2022-12-17T12:00:00.000Z,1182.1,1182.1,1182.1,1182.1
1987,2022-12-17T11:00:00.000Z,1186.9,1186.9,1180.7,1182.1
1988,2022-12-17T10:00:00.000Z,1179,1183.7,1176.4,1183.7
1989,2022-12-17T09:00:00.000Z,1178.7,1178.7,1176.7,1176.7
1990,2022-12-17T08:00:00.000Z,1181.4,1181.4,1178.9,1178.9
1991,2022-12-17T07:00:00.000Z,1182.2,1182.2,1179,1182.1
1992,2022-12-17T06:00:00.000Z,1176.2,1180.6,1174,1180.6
1993,2022-12-17T05:00:00.000Z,1178.6,1181.1,1177.1,1178.5
1994,2022-12-17T04:00:00.000Z,1173.2,1177.9,1173.2,1176.2
1995,2022-12-17T03:00:00.000Z,1174.7,1174.7,1174.7,1174.7
1996,2022-12-17T02:00:00.000Z,1167.2,1168,1165,1168
1997,2022-12-17T01:00:00.000Z,1169.8,1172.8,1169.8,1172.8
1998,2022-12-17T00:00:00.000Z,1167.8,1177,1167.8,1172
1999,2022-12-19T00:00:00.000Z,1182.8,1194.1,1182.8,1190.2
2000,2022-12-18T23:00:00.000Z,1188.3,1193.2,1183.4,1183.4
2001,2022-12-18T22:00:00.000Z,1186.5,1191.7,1183.6,1187.3
2002,2022-12-18T21:00:00.000Z,1187.7,1187.7,1184.1,1184.2
2003,2022-12-18T20:00:00.000Z,1185.9,1185.9,1184,1184.1
2004,2022-12-18T19:00:00.000Z,1182.7,1182.7,1180.1,1180.1
2005,2022-12-18T18:00:00.000Z,1179.3,1188.8,1176.3,1179.4
2006,2022-12-18T17:00:00.000Z,1175.6,1175.6,1175.6,1175.6
2007,2022-12-18T16:00:00.000Z,1175.6,1175.6,1175.6,1175.6
2008,2022-12-18T15:00:00.000Z,1175.6,1175.6,1175.6,1175.6
2009,2022-12-18T14:00:00.000Z,1177.6,1177.6,1176.1,1176.1
2010,2022-12-18T13:00:00.000Z,1181.3,1181.3,1181.1,1181.1
2011,2022-12-18T12:00:00.000Z,1181.9,1181.9,1181.9,1181.9
2012,2022-12-18T11:00:00.000Z,1179.1,1179.1,1179.1,1179.1
2013,2022-12-18T10:00:00.000Z,1179.1,1179.1,1179.1,1179.1
2014,2022-12-18T09:00:00.000Z,1187.8,1187.8,1175,1178.9
2015,2022-12-18T08:00:00.000Z,1189,1189,1189,1189
2016,2022-12-18T07:00:00.000Z,1189,1189,1189,1189
2017,2022-12-18T06:00:00.000Z,1188.7,1189,1188.7,1189
2018,2022-12-18T05:00:00.000Z,1190.9,1194.8,1189.9,1194.8
2019,2022-12-18T04:00:00.000Z,1197.5,1197.9,1197.5,1197.5
2020,2022-12-18T03:00:00.000Z,1186.9,1187.1,1186.9,1187.1
2021,2022-12-18T02:00:00.000Z,1183.1,1183.1,1183.1,1183.1
2022,2022-12-18T01:00:00.000Z,1185.4,1185.4,1185.4,1185.4
2023,2022-12-18T00:00:00.000Z,1185.4,1185.4,1185.4,1185.4
2024,2022-12-20T00:00:00.000Z,1165.7,1174,1165.7,1170.1
2025,2022-12-19T23:00:00.000Z,1163.1,1168.6,1163.1,1166.4
2026,2022-12-19T22:00:00.000Z,1171.4,1171.4,1154.9,1161.3
2027,2022-12-19T21:00:00.000Z,1175.2,1180.2,1175.2,1177.4
2028,2022-12-19T20:00:00.000Z,1173.5,1176.9,1173.1,1176.9
2029,2022-12-19T19:00:00.000Z,1169.1,1175.6,1169.1,1175.2
2030,2022-12-19T18:00:00.000Z,1176.8,1176.8,1169.4,1169.4
2031,2022-12-19T17:00:00.000Z,1173,1173,1167.8,1172.5
2032,2022-12-19T16:00:00.000Z,1180.8,1180.8,1173.2,1175.7
2033,2022-12-19T15:00:00.000Z,1185,1188.6,1185,1188.6
2034,2022-12-19T14:00:00.000Z,1181.3,1188.3,1179.7,1186.3
2035,2022-12-19T13:00:00.000Z,1185.4,1185.4,1183.2,1183.2
2036,2022-12-19T12:00:00.000Z,1184.6,1185.6,1183.4,1185.6
2037,2022-12-19T11:00:00.000Z,1185.1,1186.8,1182.4,1182.4
2038,2022-12-19T10:00:00.000Z,1187.3,1187.4,1187.3,1187.4
2039,2022-12-19T09:00:00.000Z,1181.8,1181.8,1181.8,1181.8
2040,2022-12-19T08:00:00.000Z,1181.5,1181.8,1179.8,1181.8
2041,2022-12-19T07:00:00.000Z,1183.7,1183.7,1179.5,1181.2
2042,2022-12-19T06:00:00.000Z,1181.4,1183.5,1179.4,1183.5
2043,2022-12-19T05:00:00.000Z,1181.8,1183.3,1177.8,1177.8
2044,2022-12-19T04:00:00.000Z,1185.2,1185.2,1182.2,1183.8
2045,2022-12-19T03:00:00.000Z,1184.8,1184.8,1176.3,1178.9
2046,2022-12-19T02:00:00.000Z,1189.7,1189.7,1184,1184
2047,2022-12-19T01:00:00.000Z,1190.2,1190.2,1190.2,1190.2
2048,2022-12-19T00:00:00.000Z,1182.8,1194.1,1182.8,1190.2
2049,2022-12-21T00:00:00.000Z,1217.9,1217.9,1209,1209
